nombre_original_agenda,doctor,area,tipo_turno,dia,hora_inicio,hora_fin,efector
MUSICOTERAPIA - LIC. FACUNDO NAHUEL SOBRADO,FACUNDO NAHUEL SOBRADO,MUSICOTERAPIA,,Jueves,10:00,12:00,Centro El Nido
FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,ANGELINA CHAPITEL,FONOAUDIOLOGIA,,Lunes,08:00,12:00,Centro El Nido
FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,ANGELINA CHAPITEL,FONOAUDIOLOGIA,,Lunes,13:00,16:00,Centro El Nido
FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,ANGELINA CHAPITEL,FONOAUDIOLOGIA,,Jueves,10:00,12:00,Centro El Nido
FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,ANGELINA CHAPITEL,FONOAUDIOLOGIA,,Viernes,08:00,10:00,Centro El Nido
FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,ANGELINA CHAPITEL,FONOAUDIOLOGIA,,Viernes,11:00,12:00,Centro El Nido
FONOAUDIOLOGIA - LIC. ANGELINA CHAPITEL,ANGELINA CHAPITEL,FONOAUDIOLOGIA,,Viernes,13:00,16:00,Centro El Nido
PSICOLOGIA - LIC. MARIA ALEJANDRA BONAVENTURA,MARIA ALEJANDRA BONAVENTURA,PSICOLOGIA,,Martes,08:00,12:00,Centro El Nido
PSICOLOGIA - LIC. MARIA ALEJANDRA BONAVENTURA,MARIA ALEJANDRA BONAVENTURA,PSICOLOGIA,,Martes,13:00,16:00,Centro El Nido
PSICOLOGIA - LIC. MARIA ALEJANDRA BONAVENTURA,MARIA ALEJANDRA BONAVENTURA,PSICOLOGIA,,Miércoles,13:00,15:00,Centro El Nido
PSICOLOGIA - LIC. MARIA ALEJANDRA BONAVENTURA,MARIA ALEJANDRA BONAVENTURA,PSICOLOGIA,,Jueves,10:00,12:00,Centro El Nido
TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Lunes,09:00,12:00,Centro El Nido
TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Lunes,13:00,15:00,Centro El Nido
TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Martes,09:00,12:00,Centro El Nido
TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Martes,13:00,15:00,Centro El Nido
TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Miércoles,08:00,12:00,Centro El Nido
TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Miércoles,13:00,15:00,Centro El Nido
TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Jueves,10:00,12:00,Centro El Nido
TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Viernes,09:00,12:00,Centro El Nido
TRABAJO SOCIAL - LIC. VERONICA CECILIA SPINELLI,VERONICA CECILIA SPINELLI,SERVICIO SOCIAL,,Viernes,13:00,16:00,Centro El Nido
TERAPIA OCUPACIONAL - LIC. NATALIA VANESA ARCHELLI,NATALIA VANESA ARCHELLI,TERAPIA OCUPACIONAL,,Lunes,08:00,12:00,Centro El Nido
TERAPIA OCUPACIONAL - LIC. NATALIA VANESA ARCHELLI,NATALIA VANESA ARCHELLI,TERAPIA OCUPACIONAL,,Lunes,13:00,16:00,Centro El Nido
TERAPIA OCUPACIONAL - LIC. NATALIA VANESA ARCHELLI,NATALIA VANESA ARCHELLI,TERAPIA OCUPACIONAL,,Miércoles,14:00,16:00,Centro El Nido
TERAPIA OCUPACIONAL - LIC. NATALIA VANESA ARCHELLI,NATALIA VANESA ARCHELLI,TERAPIA OCUPACIONAL,,Jueves,08:00,11:00,Centro El Nido
PSICOPEDAGOGIA - LIC. NATALIA MONICA MONTEMARANI,NATALIA MONICA MONTEMARANI,PSICOPEDAGOGIA,,Miércoles,09:00,10:00,Centro El Nido
PSICOPEDAGOGIA - LIC. NATALIA MONICA MONTEMARANI,NATALIA MONICA MONTEMARANI,PSICOPEDAGOGIA,,Miércoles,13:00,15:00,Centro El Nido
PSICOPEDAGOGIA - LIC. NATALIA MONICA MONTEMARANI,NATALIA MONICA MONTEMARANI,PSICOPEDAGOGIA,,Viernes,08:00,12:00,Centro El Nido
PSICOPEDAGOGIA - LIC. NATALIA MONICA MONTEMARANI,NATALIA MONICA MONTEMARANI,PSICOPEDAGOGIA,,Viernes,13:00,14:00,Centro El Nido
PSICOPEDAGOGIA - LIC. ANABELLA LOPEZ,ANABELLA LOPEZ,PSICOPEDAGOGIA,,Lunes,08:00,12:00,Centro El Nido
PSICOPEDAGOGIA - LIC. ANABELLA LOPEZ,ANABELLA LOPEZ,PSICOPEDAGOGIA,,Lunes,13:00,16:00,Centro El Nido
PSICOPEDAGOGIA - LIC. ANABELLA LOPEZ,ANABELLA LOPEZ,PSICOPEDAGOGIA,,Viernes,08:00,12:00,Centro El Nido
PSICOPEDAGOGIA - LIC. ANABELLA LOPEZ,ANABELLA LOPEZ,PSICOPEDAGOGIA,,Viernes,13:00,14:00,Centro El Nido
PSICOPEDAGOGIA - LIC. CLAUDIA ALEJANDRA ONOSTRE,CLAUDIA ALEJANDRA ONOSTRE,PSICOPEDAGOGIA,,Lunes,08:00,12:00,Centro El Nido
PSICOPEDAGOGIA - LIC. CLAUDIA ALEJANDRA ONOSTRE,CLAUDIA ALEJANDRA ONOSTRE,PSICOPEDAGOGIA,,Lunes,13:00,16:00,Centro El Nido
PSICOPEDAGOGIA - LIC. CLAUDIA ALEJANDRA ONOSTRE,CLAUDIA ALEJANDRA ONOSTRE,PSICOPEDAGOGIA,,Martes,08:00,12:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. MARIA CECILIA AVERSA,MARIA CECILIA AVERSA,KINESIOLOGIA,,Lunes,08:00,12:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. MARIA CECILIA AVERSA,MARIA CECILIA AVERSA,KINESIOLOGIA,,Lunes,13:00,16:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. MARIA CECILIA AVERSA,MARIA CECILIA AVERSA,KINESIOLOGIA,,Martes,08:00,12:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. MARIA CECILIA AVERSA,MARIA CECILIA AVERSA,KINESIOLOGIA,,Martes,13:00,15:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. MARIA CECILIA AVERSA,MARIA CECILIA AVERSA,KINESIOLOGIA,,Miércoles,08:00,12:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. MARIA CECILIA AVERSA,MARIA CECILIA AVERSA,KINESIOLOGIA,,Miércoles,13:00,16:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. SABRINA GALLO,SABRINA GALLO,KINESIOLOGIA,,Lunes,08:00,12:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. SABRINA GALLO,SABRINA GALLO,KINESIOLOGIA,,Lunes,13:00,14:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. SABRINA GALLO,SABRINA GALLO,KINESIOLOGIA,,Martes,13:00,14:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. SABRINA GALLO,SABRINA GALLO,KINESIOLOGIA,,Miércoles,08:00,12:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. SABRINA GALLO,SABRINA GALLO,KINESIOLOGIA,,Miércoles,12:00,14:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. SABRINA GALLO,SABRINA GALLO,KINESIOLOGIA,,Viernes,08:00,12:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. SABRINA GALLO,SABRINA GALLO,KINESIOLOGIA,,Viernes,13:00,14:00,Centro El Nido
PEDIATRIA DEL DESARROLLO - DRA. MARIA JOSE FATTORE,MARIA JOSE FATTORE,PEDIATRIA,,Lunes,09:00,12:00,Centro El Nido
PEDIATRIA DEL DESARROLLO - DRA. MARIA JOSE FATTORE,MARIA JOSE FATTORE,PEDIATRIA,,Martes,09:00,12:00,Centro El Nido
PEDIATRIA DEL DESARROLLO - DRA. MARIA JOSE FATTORE,MARIA JOSE FATTORE,PEDIATRIA,,Miércoles,08:00,12:00,Centro El Nido
PEDIATRIA DEL DESARROLLO - DRA. MARIA JOSE FATTORE,MARIA JOSE FATTORE,PEDIATRIA,,Viernes,09:00,10:00,Centro El Nido
PEDIATRIA DEL DESARROLLO - DRA. MARIA JOSE FATTORE,MARIA JOSE FATTORE,PEDIATRIA,,Jueves,08:00,12:00,Centro El Nido
FONOAUDIOLOGIA - LIC. PAULA ISABEL MITJA,PAULA ISABEL MITJA,FONOAUDIOLOGIA,,Martes,08:00,16:00,Centro El Nido
FONOAUDIOLOGIA - LIC. PAULA ISABEL MITJA,PAULA ISABEL MITJA,FONOAUDIOLOGIA,,Viernes,08:00,10:00,Centro El Nido
FONOAUDIOLOGIA - LIC. PAULA ISABEL MITJA,PAULA ISABEL MITJA,FONOAUDIOLOGIA,,Viernes,13:00,16:00,Centro El Nido
PSICOLOGIA - LIC. GUILLERMO MARIO GIUSTINIANO,GUILLERMO MARIO GIUSTINIANO,PSICOLOGIA,,Martes,08:00,12:00,Centro El Nido
PSICOLOGIA - LIC. GUILLERMO MARIO GIUSTINIANO,GUILLERMO MARIO GIUSTINIANO,PSICOLOGIA,,Martes,13:00,16:00,Centro El Nido
PSICOLOGIA - LIC. GUILLERMO MARIO GIUSTINIANO,GUILLERMO MARIO GIUSTINIANO,PSICOLOGIA,,Jueves,10:00,12:00,Centro El Nido
PSICOLOGIA - LIC. GUILLERMO MARIO GIUSTINIANO,GUILLERMO MARIO GIUSTINIANO,PSICOLOGIA,,Miércoles,14:00,15:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. SOFIA BALESTRA,SOFIA BALESTRA,KINESIOLOGIA,,Lunes,08:00,12:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. SOFIA BALESTRA,SOFIA BALESTRA,KINESIOLOGIA,,Lunes,13:00,16:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. SOFIA BALESTRA,SOFIA BALESTRA,KINESIOLOGIA,,Viernes,08:00,12:00,Centro El Nido
KINESIOLOGIA Y FISIATRIA - LIC. SOFIA BALESTRA,SOFIA BALESTRA,KINESIOLOGIA,,Viernes,13:00,16:00,Centro El Nido
MUSICOTERAPIA - LIC. MARIANA BERENSTECHER,MARIANA BERENSTECHER,MUSICOTERAPIA,,Lunes,08:00,12:00,Centro El Nido
MUSICOTERAPIA - LIC. MARIANA BERENSTECHER,MARIANA BERENSTECHER,MUSICOTERAPIA,,Lunes,13:00,14:00,Centro El Nido
MUSICOTERAPIA - LIC. MARIANA BERENSTECHER,MARIANA BERENSTECHER,MUSICOTERAPIA,,Miércoles,08:00,09:00,Centro El Nido
MUSICOTERAPIA - LIC. MARIANA BERENSTECHER,MARIANA BERENSTECHER,MUSICOTERAPIA,,Miércoles,13:00,16:00,Centro El Nido
MUSICOTERAPIA - LIC. MARIANA BERENSTECHER,MARIANA BERENSTECHER,MUSICOTERAPIA,,Jueves,13:00,16:00,Centro El Nido
MUSICOTERAPIA - LIC. MARIANA BERENSTECHER,MARIANA BERENSTECHER,MUSICOTERAPIA,,Miércoles,11:00,12:00,Centro El Nido
PSICOLOGIA Y PSICOPEDAGOGIA - LIC. LAURA RODRIGUEZ,LAURA RODRIGUEZ,PSICOLOGIA,,Lunes,08:00,12:00,Centro El Nido
PSICOLOGIA Y PSICOPEDAGOGIA - LIC. LAURA RODRIGUEZ,LAURA RODRIGUEZ,PSICOLOGIA,,Lunes,13:00,16:00,Centro El Nido
PSICOLOGIA Y PSICOPEDAGOGIA - LIC. LAURA RODRIGUEZ,LAURA RODRIGUEZ,PSICOLOGIA,,Miércoles,13:00,15:00,Centro El Nido
PSICOLOGIA Y PSICOPEDAGOGIA - LIC. LAURA RODRIGUEZ,LAURA RODRIGUEZ,PSICOLOGIA,,Jueves,10:00,12:00,Centro El Nido
TERAPIA OCUPACIONAL - LIC. ANA SALGADO,ANA SALGADO,TERAPIA OCUPACIONAL,,Martes,13:00,16:00,Centro El Nido
TERAPIA OCUPACIONAL - LIC. ANA SALGADO,ANA SALGADO,TERAPIA OCUPACIONAL,,Miércoles,08:00,09:00,Centro El Nido
TERAPIA OCUPACIONAL - LIC. ANA SALGADO,ANA SALGADO,TERAPIA OCUPACIONAL,,Miércoles,10:00,12:00,Centro El Nido
TERAPIA OCUPACIONAL - LIC. ANA SALGADO,ANA SALGADO,TERAPIA OCUPACIONAL,,Jueves,10:00,12:00,Centro El Nido
PSICOPEDAGOGIA - LIC. LAURA ANALIA LARESE,LAURA ANALIA LARESE,PSICOPEDAGOGIA,,Miércoles,08:00,10:00,Centro El Nido
PSICOPEDAGOGIA - LIC. LAURA ANALIA LARESE,LAURA ANALIA LARESE,PSICOPEDAGOGIA,,Miércoles,13:00,16:00,Centro El Nido
PSICOPEDAGOGIA - LIC. LAURA ANALIA LARESE,LAURA ANALIA LARESE,PSICOPEDAGOGIA,,Viernes,08:00,12:00,Centro El Nido
PSICOPEDAGOGIA - LIC. LAURA ANALIA LARESE,LAURA ANALIA LARESE,PSICOPEDAGOGIA,,Viernes,13:00,16:00,Centro El Nido
PSICOLOGIA - LIC. MARIA MARTHA PANIZZA,MARIA MARTHA PANIZZA,PSICOLOGIA,,Martes,12:00,17:00,Centro El Nido
PSICOLOGIA - LIC. MARIA MARTHA PANIZZA,MARIA MARTHA PANIZZA,PSICOLOGIA,,Miércoles,13:00,17:00,Centro El Nido
PSICOLOGIA - LIC. MARIA MARTHA PANIZZA,MARIA MARTHA PANIZZA,PSICOLOGIA,,Jueves,10:00,12:00,Centro El Nido
PSICOLOGIA - LIC. MARIA MARTHA PANIZZA,MARIA MARTHA PANIZZA,PSICOLOGIA,,Jueves,10:00,12:00,Centro El Nido
PSICOLOGIA - LIC. MARIA MARTHA PANIZZA,MARIA MARTHA PANIZZA,PSICOLOGIA,,Jueves,13:00,15:00,Centro El Nido
"GRUPAL, COORDINACION CASI (GALLO - ALBERIO - SPINELLI)",,,,Jueves,13:00,16:00,Centro El Nido
"GRUPAL, COORDINACION CASI (GALLO - ALBERIO - SPINELLI)",,,,Martes,13:00,16:00,Centro El Nido
"GRUPAL, COORDINACION CASI (GALLO - ALBERIO - SPINELLI)",,,,Jueves,10:00,12:00,Centro El Nido
"GRUPAL, COORDINACION CASI (GALLO - ALBERIO - SPINELLI)",,,,Miércoles,10:00,11:00,Centro El Nido
"GRUPAL, COORDINACION CASI (GALLO - ALBERIO - SPINELLI)",,,,Jueves,10:00,12:00,Centro El Nido
"GRUPAL, COORDINACION CASI (GALLO - ALBERIO - SPINELLI)",,,,Miércoles,10:00,11:00,Centro El Nido
"GRUPAL, COORDINACION CASI (GALLO - ALBERIO - SPINELLI)",,,,Miércoles,15:00,16:00,Centro El Nido
"GRUPAL, COORDINACION CASI (GALLO - ALBERIO - SPINELLI)",,,,Miércoles,08:00,12:00,Centro El Nido
GRUPO PSICOPEDAGOGIA PSICOLOGIA (MONTEMARANI - GIUSTINIANO),,PSICOLOGIA,,Miércoles,15:00,16:00,Centro El Nido
GRUPO PSICOPEDAGOGIA PSICOLOGIA (MONTEMARANI - GIUSTINIANO),,PSICOLOGIA,,Viernes,14:00,15:00,Centro El Nido
ESTIMULACION TEMPRANA - LIC. LARESE,LARESE,ESTIMULACION TEMPRANA,,Miércoles,08:00,10:00,Centro El Nido
ESTIMULACION TEMPRANA - LIC. LARESE,LARESE,ESTIMULACION TEMPRANA,,Miércoles,10:00,10:00,Centro El Nido
ESTIMULACION TEMPRANA - LIC. LARESE,LARESE,ESTIMULACION TEMPRANA,,Miércoles,13:00,16:00,Centro El Nido
ESTIMULACION TEMPRANA - LIC. LARESE,LARESE,ESTIMULACION TEMPRANA,,Viernes,08:00,12:00,Centro El Nido
ESTIMULACION TEMPRANA - LIC. LARESE,LARESE,ESTIMULACION TEMPRANA,,Viernes,13:00,16:00,Centro El Nido
ESTIMULACION TEMPRANA - LIC. LARESE,LARESE,ESTIMULACION TEMPRANA,,Jueves,10:00,12:00,Centro El Nido
ESTIMULACION TEMPRANA - LIC. LARESE,LARESE,ESTIMULACION TEMPRANA,,Lunes,08:00,09:00,Centro El Nido
ESTIMULACION TEMPRANA - LIC. ONOSTRE,ONOSTRE,ESTIMULACION TEMPRANA,,Lunes,08:00,12:00,Centro El Nido
ESTIMULACION TEMPRANA - LIC. ONOSTRE,ONOSTRE,ESTIMULACION TEMPRANA,,Lunes,13:00,16:00,Centro El Nido
ESTIMULACION TEMPRANA - LIC. ONOSTRE,ONOSTRE,ESTIMULACION TEMPRANA,,Martes,08:00,12:00,Centro El Nido
ESTIMULACION TEMPRANA - LIC. ONOSTRE,ONOSTRE,ESTIMULACION TEMPRANA,,Jueves,10:00,12:00,Centro El Nido
ESTIMULACION TEMPRANA - LIC. ONOSTRE,ONOSTRE,ESTIMULACION TEMPRANA,,Martes,08:00,12:00,Centro El Nido
PSIQUIATRIA INFANTIL - DR. HERRERA,HERRERA,PSIQUIATRIA,,Viernes,08:00,13:00,Centro El Nido
PSIQUIATRIA INFANTIL - DR. HERRERA,HERRERA,PSIQUIATRIA,,Viernes,13:00,16:00,Centro El Nido
PEDIATRÃ_x008d_A DEL DESARROLLO - DRA. CONDE,CONDE,PEDIATRIA,,Jueves,08:00,14:00,Centro El Nido
PEDIATRÃ_x008d_A DEL DESARROLLO - DRA. CONDE,CONDE,PEDIATRIA,,Viernes,08:00,14:00,Centro El Nido
SUPERVISION DE TRATAMIENTO - DRA. CONDE,CONDE,PEDIATRIA,TRATAMIENTO,Jueves,08:00,14:00,Centro El Nido
SUPERVISION DE TRATAMIENTO - DRA. CONDE,CONDE,PEDIATRIA,TRATAMIENTO,Viernes,08:00,14:00,Centro El Nido
EVALUACION DEL DESARROLLO - DRA. MARIA JOSE FATTORE,MARIA JOSE FATTORE,PEDIATRIA,,Viernes,11:00,12:00,Centro El Nido
INFECTOLOGIA - DRA. RODRIGUEZ LEONELA,RODRIGUEZ LEONELA,INFECTOLOGIA,,Martes,08:00,14:00,Hospital Boulogne
INFECTOLOGIA - DRA. RODRIGUEZ LEONELA,RODRIGUEZ LEONELA,INFECTOLOGIA,,Viernes,08:00,14:00,Hospital Boulogne
PEDIATRIA - DRA. SEVILLA GABRIELA,SEVILLA GABRIELA,PEDIATRIA,,Lunes,13:00,17:00,Hospital Boulogne
DIABETOLOGIA - DRA. MINOTTI ALICIA,MINOTTI ALICIA,DIABETOLOGIA,,Martes,08:00,12:00,Hospital Boulogne
DIABETOLOGIA - DRA. MINOTTI ALICIA,MINOTTI ALICIA,DIABETOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
DIABETOLOGIA - DRA. MINOTTI ALICIA,MINOTTI ALICIA,DIABETOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne
GASTROENTEROLOGIA - DRA. SANCHEZ LAURA,SANCHEZ LAURA,GASTROENTEROLOGIA,,Miércoles,08:00,11:00,Hospital Boulogne
GASTROENTEROLOGIA - DRA. SANCHEZ LAURA,SANCHEZ LAURA,GASTROENTEROLOGIA,,Viernes,08:00,11:00,Hospital Boulogne
OFTALMOLOGIA - DRA. QUILINDRO ROMINA,QUILINDRO ROMINA,OFTALMOLOGIA,,Lunes,08:00,12:30,Hospital Boulogne
OFTALMOLOGIA - DRA. QUILINDRO ROMINA,QUILINDRO ROMINA,OFTALMOLOGIA,,Martes,08:00,12:30,Hospital Boulogne
OFTALMOLOGIA - DRA. QUILINDRO ROMINA,QUILINDRO ROMINA,OFTALMOLOGIA,,Miércoles,09:30,12:30,Hospital Boulogne
OFTALMOLOGIA - DRA. QUILINDRO ROMINA,QUILINDRO ROMINA,OFTALMOLOGIA,,Jueves,08:00,12:30,Hospital Boulogne
OFTALMOLOGIA - DRA. QUILINDRO ROMINA,QUILINDRO ROMINA,OFTALMOLOGIA,,Viernes,08:00,12:30,Hospital Boulogne
PSICOPEDAGOGIA - LIC. SALVATORE PAULA,SALVATORE PAULA,PSICOPEDAGOGIA,,Lunes,08:00,12:00,Hospital Boulogne
PSICOPEDAGOGIA - LIC. SALVATORE PAULA,SALVATORE PAULA,PSICOPEDAGOGIA,,Martes,08:00,12:00,Hospital Boulogne
PSICOPEDAGOGIA - LIC. SALVATORE PAULA,SALVATORE PAULA,PSICOPEDAGOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
PSICOPEDAGOGIA - LIC. SALVATORE PAULA,SALVATORE PAULA,PSICOPEDAGOGIA,,Jueves,08:00,12:00,Hospital Boulogne
PSICOPEDAGOGIA - LIC. SALVATORE PAULA,SALVATORE PAULA,PSICOPEDAGOGIA,,Viernes,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. VALDES MA. GUADALUPE,VALDES MA,PSICOLOGIA,,Lunes,08:00,09:00,Hospital Boulogne
PSICOLOGIA - LIC. VALDES MA. GUADALUPE,VALDES MA,PSICOLOGIA,,Martes,08:00,09:00,Hospital Boulogne
PSICOLOGIA - LIC. VALDES MA. GUADALUPE,VALDES MA,PSICOLOGIA,,Miércoles,08:00,09:00,Hospital Boulogne
PSICOLOGIA - LIC. VALDES MA. GUADALUPE,VALDES MA,PSICOLOGIA,,Jueves,08:00,09:00,Hospital Boulogne
PSICOLOGIA - LIC. VALDES MA. GUADALUPE,VALDES MA,PSICOLOGIA,,Viernes,08:00,09:00,Hospital Boulogne
PSICOLOGIA - LIC. VANELLI ROMINA,VANELLI ROMINA,PSICOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. VANELLI ROMINA,VANELLI ROMINA,PSICOLOGIA,,Martes,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. VANELLI ROMINA,VANELLI ROMINA,PSICOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. VANELLI ROMINA,VANELLI ROMINA,PSICOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. VANELLI ROMINA,VANELLI ROMINA,PSICOLOGIA,,Viernes,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. SEGOVIA MARA,SEGOVIA MARA,PSICOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. SEGOVIA MARA,SEGOVIA MARA,PSICOLOGIA,,Martes,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. SEGOVIA MARA,SEGOVIA MARA,PSICOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. SEGOVIA MARA,SEGOVIA MARA,PSICOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. SEGOVIA MARA,SEGOVIA MARA,PSICOLOGIA,,Viernes,08:00,12:00,Hospital Boulogne
PSICLOGIA - LIC. PIETRACUPA TRISTANA,PIETRACUPA TRISTANA,,,Lunes,08:00,12:00,Hospital Boulogne
PSICLOGIA - LIC. PIETRACUPA TRISTANA,PIETRACUPA TRISTANA,,,Martes,08:00,12:00,Hospital Boulogne
PSICLOGIA - LIC. PIETRACUPA TRISTANA,PIETRACUPA TRISTANA,,,Miércoles,08:00,12:00,Hospital Boulogne
PSICLOGIA - LIC. PIETRACUPA TRISTANA,PIETRACUPA TRISTANA,,,Jueves,08:00,12:00,Hospital Boulogne
PSICLOGIA - LIC. PIETRACUPA TRISTANA,PIETRACUPA TRISTANA,,,Viernes,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. LEDONE MARCELA,LEDONE MARCELA,PSICOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. LEDONE MARCELA,LEDONE MARCELA,PSICOLOGIA,,Martes,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. LEDONE MARCELA,LEDONE MARCELA,PSICOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. LEDONE MARCELA,LEDONE MARCELA,PSICOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. LEDONE MARCELA,LEDONE MARCELA,PSICOLOGIA,,Viernes,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. DE ANDRADE ROMINA,DE ANDRADE ROMINA,PSICOLOGIA,,Lunes,13:00,17:00,Hospital Boulogne
PSICOLOGIA - LIC. DE ANDRADE ROMINA,DE ANDRADE ROMINA,PSICOLOGIA,,Jueves,09:00,17:00,Hospital Boulogne
PSICOPEDAGOGIA - LIC. BRINGAS MAGALI,BRINGAS MAGALI,PSICOPEDAGOGIA,,Lunes,08:00,12:00,Hospital Boulogne
PSICOPEDAGOGIA - LIC. BRINGAS MAGALI,BRINGAS MAGALI,PSICOPEDAGOGIA,,Martes,08:00,12:00,Hospital Boulogne
PSICOPEDAGOGIA - LIC. BRINGAS MAGALI,BRINGAS MAGALI,PSICOPEDAGOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
PSICOPEDAGOGIA - LIC. BRINGAS MAGALI,BRINGAS MAGALI,PSICOPEDAGOGIA,,Jueves,08:00,12:00,Hospital Boulogne
PSICOPEDAGOGIA - LIC. BRINGAS MAGALI,BRINGAS MAGALI,PSICOPEDAGOGIA,,Viernes,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. ARCIERI VALDES NICOLAS,ARCIERI VALDES NICOLAS,PSICOLOGIA,,Lunes,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. ARCIERI VALDES NICOLAS,ARCIERI VALDES NICOLAS,PSICOLOGIA,,Martes,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. ARCIERI VALDES NICOLAS,ARCIERI VALDES NICOLAS,PSICOLOGIA,,Miércoles,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. ARCIERI VALDES NICOLAS,ARCIERI VALDES NICOLAS,PSICOLOGIA,,Jueves,08:00,12:00,Hospital Boulogne
PSICOLOGIA - LIC. ARCIERI VALDES NICOLAS,ARCIERI VALDES NICOLAS,PSICOLOGIA,,Viernes,08:00,12:00,Hospital Boulogne
DERMATOLOGIA - DRA. MONTECCHIESI MA. GABRIELA,MONTECCHIESI MA. GABRIELA,DERMATOLOGIA,,Lunes,09:00,13:00,Hospital Boulogne
DERMATOLOGIA - DRA. MONTECCHIESI MA. GABRIELA,MONTECCHIESI MA. GABRIELA,DERMATOLOGIA,,Martes,09:00,13:00,Hospital Boulogne
DERMATOLOGIA - DRA. MONTECCHIESI MA. GABRIELA,MONTECCHIESI MA. GABRIELA,DERMATOLOGIA,,Martes,14:00,16:00,Hospital Boulogne
UROLOGIA - DR. OCAMPO JOSE MARIA,OCAMPO JOSE MARIA,UROLOGIA,,Miércoles,08:00,11:00,Hospital Boulogne
UROLOGIA - DR. OCAMPO JOSE MARIA,OCAMPO JOSE MARIA,UROLOGIA,,Viernes,08:00,11:00,Hospital Boulogne
INFECTOLOGIA - DRA. GARCE SABRINA,GARCE SABRINA,INFECTOLOGIA,,Lunes,07:30,12:30,Hospital Boulogne
INFECTOLOGIA - DRA. GARCE SABRINA,GARCE SABRINA,INFECTOLOGIA,,Martes,07:30,12:30,Hospital Boulogne
