agenda_id,nombre_original_agenda,doctor,area,tipo_turno,dia,hora_inicio,hora_fin,efector,ventanilla
HCSI_133_DIABETOLOGIA,"DIABETOLOGIA - CARRIZO ,JIMENA","CARRIZO ,JIMENA",DIABETOLOGIA,PROGRAMADA,Martes,07:20,12:00,HCSI,
HCSI_134_DIABETOLOGIA,"DIABETOLOGIA - CUELLAR ,MIGUEL","CUELLAR ,MIGUEL",DIABETOLOGIA,PROGRAMADA,Lunes,08:00,12:20,HCSI,
HCSI_135_DIABETOLOGIA,"DIABETOLOGIA - CUELLAR ,MIGUEL","CUELLAR ,MIGUEL",DIABETOLOGIA,PROGRAMADA,Lunes,13:00,17:00,HCSI,
HCSI_136_DIABETOLOGIA,"DIABETOLOGIA - CUELLAR ,MIGUEL","CUELLAR ,MIGUEL",DIABETOLOGIA,PROGRAMADA,Miércoles,08:00,12:20,HCSI,
HCSI_137_DIABETOLOGIA,"DIABETOLOGIA - CUELLAR ,MIGUEL","CUELLAR ,MIGUEL",DIABETOLOGIA,PROGRAMADA,Miércoles,13:00,16:00,HCSI,
HCSI_138_DIABETOLOGIA,"DIABETOLOGIA - RECITACION - CUELLAR ,MIGUEL","CUELLAR ,MIGUEL",DIABETOLOGIA,PROGRAMADA,Miércoles,16:00,17:00,HCSI,
HCSI_139_DIABETOLOGIA,"DIABETOLOGIA - FERNANDEZ ,MARCELA","FERNANDEZ ,MARCELA",DIABETOLOGIA,PROGRAMADA,Martes,14:00,18:00,HCSI,
HCSI_140_DIABETOLOGIA,"DIABETOLOGIA - RECITACION - FERNANDEZ ,MARCELA","FERNANDEZ ,MARCELA",DIABETOLOGIA,PROGRAMADA,Martes,18:00,19:00,HCSI,
HCSI_141_DIABETOLOGIA,"DIABETOLOGIA - FERNANDEZ ,MARCELA","FERNANDEZ ,MARCELA",DIABETOLOGIA,PROGRAMADA,Miércoles,09:00,12:00,HCSI,
HCSI_142_DIABETOLOGIA,"DIABETOLOGIA - VAISMAN ,AILEN","VAISMAN ,AILEN",DIABETOLOGIA,PROGRAMADA,Jueves,08:00,13:00,HCSI,
HCSI_143_DIABETOLOGIA,"DIABETOLOGIA - VAISMAN ,AILEN","VAISMAN ,AILEN",DIABETOLOGIA,PROGRAMADA,Jueves,14:00,17:00,HCSI,
HCSI_144_DIABETOLOGIA,"DIABETOLOGIA - VAISMAN ,AILEN","VAISMAN ,AILEN",DIABETOLOGIA,PROGRAMADA,Viernes,08:00,13:00,HCSI,
HCSI_145_DIABETOLOGIA,"DIABETOLOGIA - VAISMAN ,AILEN","VAISMAN ,AILEN",DIABETOLOGIA,PROGRAMADA,Viernes,14:00,16:00,HCSI,
HCSI_146_DIABETOLOGIA,"DIABETOLOGIA - RECITACION - VAISMAN ,AILEN","VAISMAN ,AILEN",DIABETOLOGIA,PROGRAMADA,Viernes,16:00,17:00,HCSI,
HCSI_147_DIABETOLOGIA,"DIABETOLOGIA - PRIETO, VIRGINIA","PRIETO, VIRGINIA",DIABETOLOGIA,CAI/Espontánea,Lunes,08:00,12:00,HCSI,
HCSI_148_DIABETOLOGIA,"DIABETOLOGIA - PRODIABA - PRODIABA ,DIABETOLOGIA","PRODIABA ,DIABETOLOGIA",DIABETOLOGIA,CAI/Espontánea,Miércoles,13:00,18:00,HCSI,
HCSI_149_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - COLON POR ENEMA - SURACE ,MARÍA CLAUDIA","SURACE ,MARÍA CLAUDIA",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Jueves,09:30,10:30,HCSI,
HCSI_150_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECODOPPLER VASCULAR PERIFERICO - ALONSO ,VERONICA","ALONSO ,VERONICA",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Lunes,12:00,14:00,HCSI,
HCSI_151_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECODOPPLER VASCULAR PERIFERICO - ALONSO ,VERONICA","ALONSO ,VERONICA",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Viernes,12:00,14:00,HCSI,
HCSI_152_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECODOPPLER VASCULAR PERIFERICO - APACA ,GEOVANNA","APACA ,GEOVANNA",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Viernes,14:30,16:00,HCSI,
HCSI_153_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECODOPPLER VASCULAR PERIFERICO - DIAZ ,JUAN","DIAZ ,JUAN",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Lunes,08:30,11:10,HCSI,
HCSI_154_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA C - ARGUS ,CONSULTORIO C","ARGUS ,CONSULTORIO C",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Lunes,14:30,16:50,HCSI,
HCSI_155_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA C - ARGUS ,CONSULTORIO C","ARGUS ,CONSULTORIO C",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Viernes,14:30,16:50,HCSI,
HCSI_156_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA C - DA COSTA ,SANDRA","DA COSTA ,SANDRA",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Jueves,08:00,11:40,HCSI,
HCSI_157_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA C - DA COSTA ,SANDRA","DA COSTA ,SANDRA",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Miércoles,08:00,11:40,HCSI,
HCSI_158_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA C - DIAZ ,JUAN","DIAZ ,JUAN",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Martes,08:50,11:30,HCSI,
HCSI_159_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA C - VILLATE ,MARIA DEL VALLE","VILLATE ,MARIA DEL VALLE",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Jueves,12:30,13:00,HCSI,
HCSI_160_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA C - VILLATE ,MARIA DEL VALLE","VILLATE ,MARIA DEL VALLE",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Jueves,14:00,16:00,HCSI,
HCSI_161_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA C - VILLATE ,MARIA DEL VALLE","VILLATE ,MARIA DEL VALLE",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Viernes,14:00,17:30,HCSI,
HCSI_162_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA D - ALLEGRONI ,PABLO MARCELO","ALLEGRONI ,PABLO MARCELO",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Jueves,13:30,16:00,HCSI,
HCSI_163_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA D - ALLEGRONI ,PABLO MARCELO","ALLEGRONI ,PABLO MARCELO",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Miércoles,13:30,16:00,HCSI,
HCSI_164_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA D - ARGUS ,CONSULTORIO D","ARGUS ,CONSULTORIO D",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Lunes,14:30,16:50,HCSI,
HCSI_165_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA D - ARGUS ,CONSULTORIO D","ARGUS ,CONSULTORIO D",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Martes,14:30,16:50,HCSI,
HCSI_166_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA D - DA COSTA ,SANDRA","DA COSTA ,SANDRA",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Lunes,08:00,11:40,HCSI,
HCSI_167_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA D - DA COSTA ,SANDRA","DA COSTA ,SANDRA",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Viernes,08:00,11:40,HCSI,
HCSI_168_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA D - DIAZ ,JUAN","DIAZ ,JUAN",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Jueves,08:30,11:30,HCSI,
HCSI_169_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA D - SURACE ,MARÍA CLAUDIA","SURACE ,MARÍA CLAUDIA",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Martes,08:50,11:40,HCSI,
HCSI_170_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA D - VILLATE ,MARIA DEL VALLE","VILLATE ,MARIA DEL VALLE",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Lunes,09:00,10:50,HCSI,
HCSI_171_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA D - VILLATE ,MARIA DEL VALLE","VILLATE ,MARIA DEL VALLE",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Miércoles,11:00,14:30,HCSI,
HCSI_172_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - ECOGRAFIA PUERTA D - VILLATE ,MARIA DEL VALLE","VILLATE ,MARIA DEL VALLE",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Miércoles,15:00,17:30,HCSI,
HCSI_173_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - MAMOGRAFIA - TECNICO ,173","TECNICO ,173",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Jueves,07:30,13:00,HCSI,
HCSI_174_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - MAMOGRAFIA - TECNICO ,173","TECNICO ,173",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Lunes,07:30,13:00,HCSI,
HCSI_175_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - MAMOGRAFIA - TECNICO ,173","TECNICO ,173",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Martes,07:30,13:00,HCSI,
HCSI_176_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - MAMOGRAFIA - TECNICO ,173","TECNICO ,173",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Miércoles,07:30,13:00,HCSI,
HCSI_177_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - MAMOGRAFIA - TECNICO ,173","TECNICO ,173",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Viernes,08:00,13:00,HCSI,
HCSI_178_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - MAMOGRAFIA - TECNICO ,200","TECNICO ,200",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Sábado,08:30,12:00,HCSI,
HCSI_179_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - MAMOGRAFIA - TECNICO ,233","TECNICO ,233",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Jueves,14:00,17:20,HCSI,
HCSI_180_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - MAMOGRAFIA - TECNICO ,233","TECNICO ,233",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Lunes,14:00,17:20,HCSI,
HCSI_181_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - MAMOGRAFIA - TECNICO ,233","TECNICO ,233",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Martes,14:00,17:20,HCSI,
HCSI_182_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - MAMOGRAFIA - TECNICO ,233","TECNICO ,233",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Miércoles,14:00,17:20,HCSI,
HCSI_183_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - MAMOGRAFIA - TECNICO ,233","TECNICO ,233",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Viernes,13:30,18:00,HCSI,
HCSI_184_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - SERIADA EDG - SURACE ,MARÍA CLAUDIA","SURACE ,MARÍA CLAUDIA",DIAGNOSTICO POR IMAGENES,PROGRAMADA,Jueves,08:30,09:30,HCSI,
HCSI_185_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - SIMPLES - TECNICO ,122","TECNICO ,122",DIAGNOSTICO POR IMAGENES,CAI/Espontánea,Jueves,08:00,13:00,HCSI,
HCSI_186_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - SIMPLES - TECNICO ,122","TECNICO ,122",DIAGNOSTICO POR IMAGENES,CAI/Espontánea,Lunes,08:00,13:00,HCSI,
HCSI_187_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - SIMPLES - TECNICO ,122","TECNICO ,122",DIAGNOSTICO POR IMAGENES,CAI/Espontánea,Martes,08:00,13:00,HCSI,
HCSI_188_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - SIMPLES - TECNICO ,122","TECNICO ,122",DIAGNOSTICO POR IMAGENES,CAI/Espontánea,Miércoles,08:00,13:00,HCSI,
HCSI_189_DIAGNOSTICO POR IMAGENES,"DIAGNOSTICO POR IMAGENES - SIMPLES - TECNICO ,122","TECNICO ,122",DIAGNOSTICO POR IMAGENES,CAI/Espontánea,Viernes,08:00,13:00,HCSI,
HCSI_190_DISCAPACIDAD,DISCAPACIDAD - DISCAPACIDAD - NIÑOS HSI,NIÑOS HSI,DISCAPACIDAD,PROGRAMADA,Martes,13:30,18:00,HCSI,
HCSI_191_DISCAPACIDAD,DISCAPACIDAD - DISCAPACIDAD CINCO - ADULTOS,ADULTOS,DISCAPACIDAD,PROGRAMADA,Martes,13:00,17:00,HCSI,
HCSI_192_DISCAPACIDAD,DISCAPACIDAD - DISCAPACIDAD CUATRO - ADULTOS,ADULTOS,DISCAPACIDAD,PROGRAMADA,Jueves,14:00,18:00,HCSI,
HCSI_193_DISCAPACIDAD,DISCAPACIDAD - DISCAPACIDAD DOS - ADULTOS,ADULTOS,DISCAPACIDAD,PROGRAMADA,Jueves,14:00,18:00,HCSI,
HCSI_194_DISCAPACIDAD,DISCAPACIDAD - DISCAPACIDAD TRES - ADULTOS,ADULTOS,DISCAPACIDAD,PROGRAMADA,Martes,13:00,17:00,HCSI,
HCSI_195_DISCAPACIDAD,DISCAPACIDAD - DISCAPACIDAD TRES - NIÑOS HSI,NIÑOS HSI,DISCAPACIDAD,PROGRAMADA,Jueves,13:00,18:00,HCSI,
HCSI_196_DISCAPACIDAD,DISCAPACIDAD - DISCAPACIDAD UNO - ADULTOS,ADULTOS,DISCAPACIDAD,PROGRAMADA,Jueves,14:00,18:00,HCSI,
HCSI_197_DISCAPACIDAD,DISCAPACIDAD - DISCAPACIDAD UNO - ADULTOS,ADULTOS,DISCAPACIDAD,PROGRAMADA,Viernes,13:00,17:00,HCSI,
HCSI_198_DISCAPACIDAD,DISCAPACIDAD - DISCAPACIDAD UNO - ADULTOS,ADULTOS,DISCAPACIDAD,PROGRAMADA,Viernes,09:00,12:00,HCSI,
HCSI_199_DISCAPACIDAD,DISCAPACIDAD - DISCAPACIDAD UNO - ADULTOS,ADULTOS,DISCAPACIDAD,PROGRAMADA,Miércoles,13:00,17:00,HCSI,
HCSI_200_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - A LA BREVEDAD - CAPALBO ,MARIA SOLEDAD","CAPALBO ,MARIA SOLEDAD",ENDOCRINOLOGÍA,PROGRAMADA,Lunes,13:00,14:00,HCSI,
HCSI_201_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - CAPALBO ,MARIA SOLEDAD","CAPALBO ,MARIA SOLEDAD",ENDOCRINOLOGÍA,PROGRAMADA,Jueves,08:00,13:00,HCSI,
HCSI_202_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - CAPALBO ,MARIA SOLEDAD","CAPALBO ,MARIA SOLEDAD",ENDOCRINOLOGÍA,PROGRAMADA,Lunes,08:00,13:00,HCSI,
HCSI_203_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - DELIGIANNIS ,NATALIA","DELIGIANNIS ,NATALIA",ENDOCRINOLOGÍA,PROGRAMADA,Lunes,08:00,12:00,HCSI,
HCSI_204_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - DELIGIANNIS ,NATALIA","DELIGIANNIS ,NATALIA",ENDOCRINOLOGÍA,PROGRAMADA,Martes,15:00,20:00,HCSI,
HCSI_205_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - DELIGIANNIS ,NATALIA","DELIGIANNIS ,NATALIA",ENDOCRINOLOGÍA,PROGRAMADA,Viernes,10:30,12:30,HCSI,
HCSI_206_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - IVANIC ,ROMINA","IVANIC ,ROMINA",ENDOCRINOLOGÍA,PROGRAMADA,Miércoles,13:00,16:00,HCSI,
HCSI_207_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - PERALTA ,FLORENCIA","PERALTA ,FLORENCIA",ENDOCRINOLOGÍA,PROGRAMADA,Martes,08:00,14:00,HCSI,
HCSI_208_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - PERALTA ,FLORENCIA","PERALTA ,FLORENCIA",ENDOCRINOLOGÍA,PROGRAMADA,Miércoles,08:00,12:40,HCSI,
HCSI_209_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - SUBIES ,FABIANA HAYDEE","SUBIES ,FABIANA HAYDEE",ENDOCRINOLOGÍA,PROGRAMADA,Viernes,11:00,13:00,HCSI,
HCSI_210_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - URBINI ,TAMARA","URBINI ,TAMARA",ENDOCRINOLOGÍA,PROGRAMADA,Lunes,13:00,17:30,HCSI,
HCSI_211_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - VELO ,CRISTINA","VELO ,CRISTINA",ENDOCRINOLOGÍA,PROGRAMADA,Jueves,08:30,13:30,HCSI,
HCSI_212_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - VELO ,CRISTINA","VELO ,CRISTINA",ENDOCRINOLOGÍA,PROGRAMADA,Martes,08:30,14:30,HCSI,
HCSI_213_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - RECITACION - CAPALBO ,MARIA SOLEDAD","CAPALBO ,MARIA SOLEDAD",ENDOCRINOLOGÍA,RECITACIÓN,Lunes,13:00,14:00,HCSI,
HCSI_214_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - RECITACION - IVANIC ,ROMINA","IVANIC ,ROMINA",ENDOCRINOLOGÍA,PROGRAMADA,Miércoles,16:00,17:00,HCSI,
HCSI_215_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - RECITACION - DELIGIANNIS ,NATALIA","DELIGIANNIS ,NATALIA",ENDOCRINOLOGÍA,RECITACIÓN,Lunes,12:00,13:00,HCSI,
HCSI_216_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - RECITACION - PERALTA ,FLORENCIA","PERALTA ,FLORENCIA",ENDOCRINOLOGÍA,RECITACIÓN,Martes,12:40,14:00,HCSI,
HCSI_217_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - RECITACION - URBINI ,TAMARA","URBINI ,TAMARA",ENDOCRINOLOGÍA,RECITACIÓN,Lunes,12:00,13:00,HCSI,
HCSI_218_ENDOCRINOLOGÍA,"ENDOCRINOLOGÍA - RECITACION - VELO ,CRISTINA","VELO ,CRISTINA",ENDOCRINOLOGÍA,RECITACIÓN,Jueves,13:30,14:30,HCSI,
HCSI_219_ENDOCRINOLOGÍA,ENDOCRINOLOGÍA - VIRTUAL - EQUIPO ENDOCRINOLOGIA,EQUIPO ENDOCRINOLOGIA,ENDOCRINOLOGÍA,PROGRAMADA,Lunes,18:00,19:00,HCSI,
HCSI_220_GASTROENTEROLOGIA,GASTROENTEROLOGIA - ATENCION EN EL DIA - EQUIPO DE GASTROENTEROLOGIA,EQUIPO DE GASTROENTEROLOGIA,GASTROENTEROLOGIA,CAI/Espontánea,Lunes,13:00,16:00,HCSI,
HCSI_221_GASTROENTEROLOGIA,GASTROENTEROLOGIA - ATENCION EN EL DIA - EQUIPO DE GASTROENTEROLOGIA,EQUIPO DE GASTROENTEROLOGIA,GASTROENTEROLOGIA,CAI/Espontánea,Jueves,13:00,16:00,HCSI,
HCSI_222_GASTROENTEROLOGIA,"GASTROENTEROLOGIA - ENF INFLAMATORIA INTESTINAL - SAMA ,DAIANA","SAMA ,DAIANA",GASTROENTEROLOGIA,PROGRAMADA,Miércoles,10:30,13:30,HCSI,
HCSI_223_GASTROENTEROLOGIA,GASTROENTEROLOGIA - GASTRO CINCO (PB),GASTRO CINCO (PB),GASTROENTEROLOGIA,PROGRAMADA,Jueves,07:30,13:15,HCSI,
HCSI_224_GASTROENTEROLOGIA,GASTROENTEROLOGIA - GASTRO CUATRO,GASTRO CUATRO,GASTROENTEROLOGIA,PROGRAMADA,Lunes,10:30,13:30,HCSI,
HCSI_225_GASTROENTEROLOGIA,GASTROENTEROLOGIA - GASTRO CUATRO,GASTRO CUATRO,GASTROENTEROLOGIA,PROGRAMADA,Miércoles,12:30,15:30,HCSI,
HCSI_226_GASTROENTEROLOGIA,GASTROENTEROLOGIA - GASTRO DOS,GASTRO DOS,GASTROENTEROLOGIA,PROGRAMADA,Miércoles,10:30,13:30,HCSI,
HCSI_227_GASTROENTEROLOGIA,GASTROENTEROLOGIA - GASTRO DOS,GASTRO DOS,GASTROENTEROLOGIA,PROGRAMADA,Viernes,12:30,15:30,HCSI,
HCSI_228_GASTROENTEROLOGIA,GASTROENTEROLOGIA - GASTRO TRES,GASTRO TRES,GASTROENTEROLOGIA,PROGRAMADA,Miércoles,08:00,11:00,HCSI,
HCSI_229_GASTROENTEROLOGIA,GASTROENTEROLOGIA - GASTRO TRES,GASTRO TRES,GASTROENTEROLOGIA,PROGRAMADA,Viernes,12:00,15:00,HCSI,
HCSI_230_GASTROENTEROLOGIA,GASTROENTEROLOGIA - GASTRO UNO,GASTRO UNO,GASTROENTEROLOGIA,PROGRAMADA,Jueves,07:30,09:30,HCSI,
HCSI_231_GASTROENTEROLOGIA,GASTROENTEROLOGIA - GASTRO UNO,GASTRO UNO,GASTROENTEROLOGIA,PROGRAMADA,Viernes,07:30,10:30,HCSI,
HCSI_232_GINECOLOGÍA,GINECOLOGÍA - ATENCION EN EL DIA - EQUIPO GINECOLOGIA,EQUIPO GINECOLOGIA,GINECOLOGÍA,CAI/Espontánea,Lunes,09:00,12:00,HCSI,
HCSI_233_GINECOLOGÍA,GINECOLOGÍA - ATENCION EN EL DIA - EQUIPO GINECOLOGIA,EQUIPO GINECOLOGIA,GINECOLOGÍA,CAI/Espontánea,Miércoles,09:00,12:00,HCSI,
HCSI_234_GINECOLOGÍA,GINECOLOGÍA - ATENCION EN EL DIA - EQUIPO GINECOLOGIA,EQUIPO GINECOLOGIA,GINECOLOGÍA,CAI/Espontánea,Viernes,09:00,12:00,HCSI,
HCSI_235_GINECOLOGÍA,GINECOLOGÍA - CONTROL INTEGRAL DE LA MUJER - EQUIPO GINECOLOGIA,EQUIPO GINECOLOGIA,GINECOLOGÍA,PROGRAMADA,Jueves,13:00,15:00,HCSI,
HCSI_236_GINECOLOGÍA,GINECOLOGÍA - CONTROL INTEGRAL DE LA MUJER - EQUIPO GINECOLOGIA,EQUIPO GINECOLOGIA,GINECOLOGÍA,RECITACIÓN,Jueves,15:00,16:00,HCSI,
HCSI_237_GINECOLOGÍA,GINECOLOGÍA - CONTROL INTEGRAL DE LA MUJER - EQUIPO GINECOLOGIA,EQUIPO GINECOLOGIA,GINECOLOGÍA,PROGRAMADA,Martes,13:00,15:00,HCSI,
HCSI_238_GINECOLOGÍA,GINECOLOGÍA - CONTROL INTEGRAL DE LA MUJER - EQUIPO GINECOLOGIA,EQUIPO GINECOLOGIA,GINECOLOGÍA,RECITACIÓN,Martes,15:00,16:00,HCSI,
HCSI_239_GINECOLOGÍA,GINECOLOGÍA - CONTROL INTEGRAL DE LA MUJER - EQUIPO GINECOLOGIA,EQUIPO GINECOLOGIA,GINECOLOGÍA,PROGRAMADA,Miércoles,13:00,15:00,HCSI,
HCSI_240_GINECOLOGÍA,GINECOLOGÍA - CONTROL INTEGRAL DE LA MUJER - EQUIPO GINECOLOGIA,EQUIPO GINECOLOGIA,GINECOLOGÍA,RECITACIÓN,Miércoles,15:00,16:00,HCSI,
HCSI_241_GINECOLOGÍA,GINECOLOGÍA - DIU - COLOCACION - GINECO CUATRO,GINECO CUATRO,GINECOLOGÍA,PROGRAMADA,Miércoles,09:00,10:20,HCSI,
HCSI_242_GINECOLOGÍA,GINECOLOGÍA - GINECO CINCO,GINECO CINCO,GINECOLOGÍA,PROGRAMADA,Jueves,09:00,12:00,HCSI,
HCSI_243_GINECOLOGÍA,GINECOLOGÍA - GINECO CINCO,GINECO CINCO,GINECOLOGÍA,PROGRAMADA,Martes,09:00,12:00,HCSI,
HCSI_244_GINECOLOGÍA,GINECOLOGÍA - GINECO CINCO,GINECO CINCO,GINECOLOGÍA,PROGRAMADA,Viernes,12:00,14:00,HCSI,
HCSI_245_GINECOLOGÍA,GINECOLOGÍA - GINECO CUATRO,GINECO CUATRO,GINECOLOGÍA,PROGRAMADA,Lunes,09:00,11:50,HCSI,
HCSI_246_GINECOLOGÍA,GINECOLOGÍA - GINECO CUATRO,GINECO CUATRO,GINECOLOGÍA,PROGRAMADA,Miércoles,10:30,12:50,HCSI,
HCSI_247_GINECOLOGÍA,GINECOLOGÍA - GINECO CUATRO,GINECO CUATRO,GINECOLOGÍA,PROGRAMADA,Viernes,09:00,12:00,HCSI,
HCSI_248_GINECOLOGÍA,GINECOLOGÍA - GINECO SEIS,GINECO SEIS,GINECOLOGÍA,PROGRAMADA,Miércoles,12:00,17:30,HCSI,
HCSI_249_GINECOLOGÍA,GINECOLOGÍA - GINECO TRES,GINECO TRES,GINECOLOGÍA,PROGRAMADA,Jueves,12:00,14:20,HCSI,
HCSI_250_GINECOLOGÍA,GINECOLOGÍA - GINECO TRES,GINECO TRES,GINECOLOGÍA,PROGRAMADA,Lunes,11:00,13:00,HCSI,
HCSI_251_GINECOLOGÍA,GINECOLOGÍA - GINECO TRES,GINECO TRES,GINECOLOGÍA,PROGRAMADA,Viernes,09:00,11:50,HCSI,
HCSI_252_GINECOLOGÍA,GINECOLOGÍA - ONCOLOGICA - GINECOLOGIA ONCOLOGICA,GINECOLOGIA ONCOLOGICA,GINECOLOGÍA,PROGRAMADA,Viernes,09:00,10:40,HCSI,
HCSI_253_GINECOLOGÍA,GINECOLOGÍA - PATOLOGIA CERVICAL - PATOLOGIA CERVICAL,PATOLOGIA CERVICAL,GINECOLOGÍA,PROGRAMADA,Lunes,09:00,12:00,HCSI,
